lsoa_id,经度,纬度,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon
E01003922,-0.095788588393253,51.472287324531301,Zone 2,,,,,,"-1","0","-1",,
E01003923,-0.097319143246352,51.481814434436750,Zone 2,,,,,,"-1","0","-1",,
E01003924,-0.096453846672654,51.479365045266618,Zone 2,,,,,,"-1","0","-1",,
E01003925,-0.090083991748432,51.478981763626507,Zone 2,,,,,,"-1","0","-1",,
E01003926,-0.101718883293018,51.479299708206909,Zone 2,,,,,,"-1","0","-1",,
E01003941,-0.083807881014489,51.496542976097146,Zone 2,,,,,,"-1","0","-1",,
E01003942,-0.088969396437640,51.495731492074533,Zone 2,,,,,,"-1","0","-1",,
E01003952,-0.075880668269226,51.457877980357679,Zone 2,,,,,,"-1","0","-1",,
E01003953,-0.076704846195748,51.459895624384941,Zone 2,,,,,,"-1","0","-1",,
E01003960,-0.087725218216259,51.492952511785653,Zone 2,,,,,,"-1","0","-1",,
E01003961,-0.086193619640724,51.490957146421628,Zone 2,,,,,,"-1","0","-1",,
E01003963,-0.092022404715806,51.489548491025410,Zone 2,,,,,,"-1","0","-1",,
E01003964,-0.076531204891858,51.485130501799730,Zone 2,,,,,,"-1","0","-1",,
E01003966,-0.080819220943053,51.489153850649586,Zone 2,,,,,,"-1","0","-1",,
E01003967,-0.090872924475302,51.483974521111115,Zone 2,,,,,,"-1","0","-1",,
E01003968,-0.084237869792887,51.485489002485579,Zone 2,,,,,,"-1","0","-1",,
E01003969,-0.091144185184870,51.482433793771015,Zone 2,,,,,,"-1","0","-1",,
E01003970,-0.085150468416490,51.483993198514305,Zone 2,,,,,,"-1","0","-1",,
E01003971,-0.083530076075417,51.487475784649078,Zone 2,,,,,,"-1","0","-1",,
E01003972,-0.088565111158766,51.488164615555398,Zone 2,,,,,,"-1","0","-1",,
E01003973,-0.092101948906023,51.487438604751283,Zone 2,,,,,,"-1","0","-1",,
E01003974,-0.086497544655439,51.486821996124505,Zone 2,,,,,,"-1","0","-1",,
E01003975,-0.073278577890276,51.497152627771356,Zone 2,,,,,,"-1","0","-1",,
E01003976,-0.077969737390008,51.498262856866766,Zone 2,,,,,,"-1","0","-1",,
E01003977,-0.069711540263979,51.494102653094345,Zone 2,,,,,,"-1","0","-1",,
E01003978,-0.074749674551471,51.495276612006215,Zone 2,,,,,,"-1","0","-1",,
E01003979,-0.081187388495306,51.494448787405453,Zone 2,,,,,,"-1","0","-1",,
E01003980,-0.078212142374145,51.491862054635838,Zone 2,,,,,,"-1","0","-1",,
E01003983,-0.065845917744276,51.479972826116274,Zone 2,,,,,,"-1","0","-1",,
E01003984,-0.058802542791087,51.477304680269491,Zone 2,,,,,,"-1","0","-1",,
E01003986,-0.053706680612402,51.488809361940881,Zone 2,,,,,,"-1","0","-1",,
E01003987,-0.057256274348602,51.486183398783659,Zone 2,,,,,,"-1","0","-1",,
E01003988,-0.058347730843264,51.481918238470008,Zone 2,,,,,,"-1","0","-1",,
E01003989,-0.064423083351883,51.483798664116264,Zone 2,,,,,,"-1","0","-1",,
E01003990,-0.070446242169252,51.480579783361847,Zone 2,,,,,,"-1","0","-1",,
E01003991,-0.098635619947251,51.483393652634561,Zone 2,,,,,,"-1","0","-1",,
E01003992,-0.104387908386679,51.483863909658503,Zone 2,,,,,,"-1","0","-1",,
E01003993,-0.104138799091513,51.481239424049434,Zone 2,,,,,,"-1","0","-1",,
E01003994,-0.098815573644247,51.487417492399601,Zone 2,,,,,,"-1","0","-1",,
E01003995,-0.101828066001969,51.489399998376562,Zone 2,,,,,,"-1","0","-1",,
E01003997,-0.097849195707520,51.485296639511546,Zone 2,,,,,,"-1","0","-1",,
E01003998,-0.105240757263496,51.487161181824483,Zone 2,,,,,,"-1","0","-1",,
E01003999,-0.102805636022699,51.485318292110229,Zone 2,,,,,,"-1","0","-1",,
E01004000,-0.053251948377571,51.467482988235091,Zone 2,,,,,,"-1","0","-1",,
E01004001,-0.055410463411433,51.463913246068174,Zone 2,,,,,,"-1","0","-1",,
E01004002,-0.048585632052717,51.461888266937315,Zone 2,,,,,,"-1","0","-1",,
E01004003,-0.055532656540091,51.476975685081719,Zone 2,,,,,,"-1","0","-1",,
E01004004,-0.055085390240145,51.472525938580418,Zone 2,,,,,,"-1","0","-1",,
E01004005,-0.061264270198238,51.472301088140789,Zone 2,,,,,,"-1","0","-1",,
E01004006,-0.058013505164009,51.470011910807962,Zone 2,,,,,,"-1","0","-1",,
E01004007,-0.073268885141620,51.478680601143786,Zone 2,,,,,,"-1","0","-1",,
E01004008,-0.067247963108277,51.476253938229071,Zone 2,,,,,,"-1","0","-1",,
E01004010,-0.070652877377049,51.475436529836117,Zone 2,,,,,,"-1","0","-1",,
E01004011,-0.077849978426850,51.477779583515158,Zone 2,,,,,,"-1","0","-1",,
E01004012,-0.080588838184650,51.480638660958526,Zone 2,,,,,,"-1","0","-1",,
E01004013,-0.075060118346283,51.475528511339576,Zone 2,,,,,,"-1","0","-1",,
E01004014,-0.075243189504842,51.480713440402887,Zone 2,,,,,,"-1","0","-1",,
E01004019,-0.060457404341574,51.462226179105961,Zone 2,,,,,,"-1","0","-1",,
E01004020,-0.055126604768546,51.459381330689730,Zone 2,,,,,,"-1","0","-1",,
E01004021,-0.069044794062011,51.459803578851719,Zone 2,,,,,,"-1","0","-1",,
E01004022,-0.065704113832715,51.497021404839920,Zone 2,,,,,,"-1","0","-1",,
E01004023,-0.063039618786475,51.499118309705523,Zone 2,,,,,,"-1","0","-1",,
E01004024,-0.060538825419627,51.494615662561344,Zone 2,,,,,,"-1","0","-1",,
E01004028,-0.070530837980476,51.499040076338851,Zone 2,,,,,,"-1","0","-1",,
E01004029,-0.048326232281040,51.501515192069647,Zone 2,,,,,,"-1","0","-1",,
E01004030,-0.053656346940323,51.500990440372078,Zone 2,,,,,,"-1","0","-1",,
E01004031,-0.051033097453648,51.495695510168602,Zone 2,,,,,,"-1","0","-1",,
E01004032,-0.044705547349001,51.500967275632071,Zone 2,,,,,,"-1","0","-1",,
E01004033,-0.052182844934509,51.499101228624518,Zone 2,,,,,,"-1","0","-1",,
E01004034,-0.058657121256215,51.498410486932514,Zone 2,,,,,,"-1","0","-1",,
E01004035,-0.054752838679953,51.492554258802706,Zone 2,,,,,,"-1","0","-1",,
E01004036,-0.046656495873364,51.491310817154485,Zone 2,,,,,,"-1","0","-1",,
E01004037,-0.059520285835524,51.489710336125313,Zone 2,,,,,,"-1","0","-1",,
E01004038,-0.065366313924772,51.487465752652703,Zone 2,,,,,,"-1","0","-1",,
E01004039,-0.072721224815718,51.489534161130379,Zone 2,,,,,,"-1","0","-1",,
E01004040,-0.073535575124011,51.487835729272966,Zone 2,,,,,,"-1","0","-1",,
E01004041,-0.069732225024765,51.487810849849367,Zone 2,,,,,,"-1","0","-1",,
E01004042,-0.064072390384990,51.492226650278312,Zone 2,,,,,,"-1","0","-1",,
E01004043,-0.068240037962648,51.491383566798547,Zone 2,,,,,,"-1","0","-1",,
E01004044,-0.072576639786337,51.491359273321429,Zone 2,,,,,,"-1","0","-1",,
E01004045,-0.080648441615299,51.463941639468942,Zone 2,,,,,,"-1","0","-1",,
E01004046,-0.074383825793255,51.463315932307232,Zone 2,,,,,,"-1","0","-1",,
E01004047,-0.089906881371361,51.461687409410622,Zone 2,,,,,,"-1","0","-1",,
E01004048,-0.086233394522482,51.459186209879611,Zone 2,,,,,,"-1","0","-1",,
E01004049,-0.085486228019187,51.463758650553643,Zone 2,,,,,,"-1","0","-1",,
E01004050,-0.081980166032086,51.468199927585232,Zone 2,,,,,,"-1","0","-1",,
E01004051,-0.087459117540856,51.466290078419597,Zone 2,,,,,,"-1","0","-1",,
E01004052,-0.079168284990411,51.464620652292353,Zone 2,,,,,,"-1","0","-1",,
E01004053,-0.044114420604798,51.504040397811735,Zone 2,,,,,,"-1","0","-1",,
E01004054,-0.037353959202535,51.506083439225193,Zone 2,,,,,,"-1","0","-1",,
E01004055,-0.039955931144333,51.504095412703407,Zone 2,,,,,,"-1","0","-1",,
E01004056,-0.034347215965016,51.501382626232413,Zone 2,,,,,,"-1","0","-1",,
E01004057,-0.038905750670238,51.498970461705397,Zone 2,,,,,,"-1","0","-1",,
E01004058,-0.034803896514031,51.494661713279775,Zone 2,,,,,,"-1","0","-1",,
E01004059,-0.041520215930020,51.495637393671622,Zone 2,,,,,,"-1","0","-1",,
E01004060,-0.042427042547473,51.492252706014789,Zone 2,,,,,,"-1","0","-1",,
E01004061,-0.074310624984684,51.468980210565128,Zone 2,,,,,,"-1","0","-1",,
E01004062,-0.066548811375579,51.466844572698363,Zone 2,,,,,,"-1","0","-1",,
E01004063,-0.071041830896601,51.467291786513307,Zone 2,,,,,,"-1","0","-1",,
E01004064,-0.063288959396373,51.464498600338395,Zone 2,,,,,,"-1","0","-1",,
E01004065,-0.070763323683567,51.463903013089627,Zone 2,,,,,,"-1","0","-1",,
E01004066,-0.076431232708836,51.472495906723587,Zone 2,,,,,,"-1","0","-1",,
E01004067,-0.068427449911597,51.472171393438295,Zone 2,,,,,,"-1","0","-1",,
E01004068,-0.061555638538464,51.467743769333133,Zone 2,,,,,,"-1","0","-1",,
E01004070,-0.089759604938332,51.455667827462946,Zone 2,,,,,,"-1","0","-1",,
E01004071,-0.081203890394067,51.456941570305375,Zone 2,,,,,,"-1","0","-1",,
E01004073,-0.093600483073019,51.454103427134555,Zone 2,,,,,,"-1","0","-1",,
E01004197,-0.055245404332246,51.533018941262483,Zone 2,,,,,,"-1","0","-1",,
E01004198,-0.055273631957278,51.530431146705027,Zone 2,,,,,,"-1","0","-1",,
E01004199,-0.058688684816883,51.530242539354298,Zone 2,,,,,,"-1","0","-1",,
E01004200,-0.061791727589806,51.530764377481006,Zone 2,,,,,,"-1","0","-1",,
E01004201,-0.049346377225634,51.532453826573636,Zone 2,,,,,,"-1","0","-1",,
E01004202,-0.062139267737003,51.532991462457929,Zone 2,,,,,,"-1","0","-1",,
E01004203,-0.060084357063021,51.528051512645305,Zone 2,,,,,,"-1","0","-1",,
E01004204,-0.064044872215104,51.529211768026819,Zone 2,,,,,,"-1","0","-1",,
E01004205,-0.061437398671800,51.521608392272263,Zone 2,,,,,,"-1","0","-1",,
E01004206,-0.056643079919292,51.522617250305743,Zone 2,,,,,,"-1","0","-1",,
E01004207,-0.049155322333112,51.522876816501714,Zone 2,,,,,,"-1","0","-1",,
E01004208,-0.055672153168881,51.520801735055194,Zone 2,,,,,,"-1","0","-1",,
E01004209,-0.054017356492634,51.525304644474794,Zone 2,,,,,,"-1","0","-1",,
E01004211,-0.061281067994405,51.525161623593526,Zone 2,,,,,,"-1","0","-1",,
E01004212,-0.056601630807221,51.525096800672699,Zone 2,,,,,,"-1","0","-1",,
E01004214,-0.007874735237508,51.496800158714365,Zone 2,,,,,,"-1","0","-1",,
E01004215,-0.013438035312866,51.496392447455229,Zone 2,,,,,,"-1","0","-1",,
E01004216,-0.006476507605313,51.493274879933630,Zone 2,,,,,,"-1","0","-1",,
E01004217,-0.011140000481460,51.490562847438134,Zone 2,,,,,,"-1","0","-1",,
E01004218,-0.005732083738190,51.489808999172681,Zone 2,,,,,,"-1","0","-1",,
E01004219,-0.009140773730882,51.509577948994000,Zone 2,,,,,,"-1","0","-1",,
E01004221,-0.009592754873266,51.500234030428558,Zone 2,,,,,,"-1","0","-1",,
E01004222,-0.031083005163935,51.534617514203376,Zone 2,,,,,,"-1","0","-1",,
E01004223,-0.032471926670489,51.539796450791371,Zone 2,,,,,,"-1","0","-1",,
E01004224,-0.023167923162691,51.539788329851362,Zone 2,,,,,,"-1","0","-1",,
E01004225,-0.020467908224310,51.530341944859337,Zone 2,,,,,,"-1","0","-1",,
E01004226,-0.029177816880836,51.531953011775506,Zone 2,,,,,,"-1","0","-1",,
E01004228,-0.033478546180606,51.530130486699171,Zone 2,,,,,,"-1","0","-1",,
E01004229,-0.029298165308163,51.528213601844151,Zone 2,,,,,,"-1","0","-1",,
E01004230,-0.038287094555621,51.529700847315112,Zone 2,,,,,,"-1","0","-1",,
E01004231,-0.024520417416200,51.528568144999632,Zone 2,,,,,,"-1","0","-1",,
E01004232,-0.035070554328012,51.526606140300437,Zone 2,,,,,,"-1","0","-1",,
E01004233,-0.035037503199281,51.534092240556163,Zone 2,,,,,,"-1","0","-1",,
E01004234,-0.042248037969555,51.534408725204834,Zone 2,,,,,,"-1","0","-1",,
E01004240,-0.021475526799887,51.523101631735990,Zone 2,,,,,,"-1","0","-1",,
E01004241,-0.023297315084814,51.520857022068853,Zone 2,,,,,,"-1","0","-1",,
E01004242,-0.018808050402555,51.519509256479154,Zone 2,,,,,,"-1","0","-1",,
E01004244,-0.017719279275576,51.512514251731581,Zone 2,,,,,,"-1","0","-1",,
E01004246,-0.013770476703992,51.516035341557625,Zone 2,,,,,,"-1","0","-1",,
E01004247,-0.011528762382178,51.512477382713826,Zone 2,,,,,,"-1","0","-1",,
E01004249,-0.009465275042200,51.516534982198543,Zone 2,,,,,,"-1","0","-1",,
E01004250,-0.018352451531349,51.516363801777821,Zone 2,,,,,,"-1","0","-1",,
E01004251,-0.031471350489632,51.514641853420109,Zone 2,,,,,,"-1","0","-1",,
E01004252,-0.025538107780547,51.513471663476899,Zone 2,,,,,,"-1","0","-1",,
E01004253,-0.022454889829220,51.512664089859186,Zone 2,,,,,,"-1","0","-1",,
E01004254,-0.033478613700710,51.511928020014516,Zone 2,,,,,,"-1","0","-1",,
E01004255,-0.028136678795522,51.509882109034280,Zone 2,,,,,,"-1","0","-1",,
E01004256,-0.019399031065807,51.509041213399989,Zone 2,,,,,,"-1","0","-1",,
E01004257,-0.015554407963325,51.509737887030013,Zone 2,,,,,,"-1","0","-1",,
E01004258,-0.031841681979126,51.509374353818117,Zone 2,,,,,,"-1","0","-1",,
E01004259,-0.051262704202459,51.527733760164253,Zone 2,,,,,,"-1","0","-1",,
E01004260,-0.046134984521226,51.527998659796189,Zone 2,,,,,,"-1","0","-1",,
E01004261,-0.040231682892578,51.523671356653161,Zone 2,,,,,,"-1","0","-1",,
E01004262,-0.043329002043006,51.524577326338459,Zone 2,,,,,,"-1","0","-1",,
E01004263,-0.046476602334660,51.524573363379758,Zone 2,,,,,,"-1","0","-1",,
E01004264,-0.040584984666456,51.521362711044787,Zone 2,,,,,,"-1","0","-1",,
E01004266,-0.049710090218177,51.530011104402611,Zone 2,,,,,,"-1","0","-1",,
E01004267,-0.023662504920343,51.524875086666391,Zone 2,,,,,,"-1","0","-1",,
E01004268,-0.026813057319974,51.525694184966021,Zone 2,,,,,,"-1","0","-1",,
E01004269,-0.030672752603513,51.524338810713800,Zone 2,,,,,,"-1","0","-1",,
E01004270,-0.032957911127508,51.521133095044270,Zone 2,,,,,,"-1","0","-1",,
E01004271,-0.028578201194728,51.519435394277906,Zone 2,,,,,,"-1","0","-1",,
E01004272,-0.025196387677748,51.517999527945641,Zone 2,,,,,,"-1","0","-1",,
E01004273,-0.028673579527245,51.516473601910242,Zone 2,,,,,,"-1","0","-1",,
E01004274,-0.021689841063370,51.490071130482761,Zone 2,,,,,,"-1","0","-1",,
E01004275,-0.016836924209180,51.489045480426093,Zone 2,,,,,,"-1","0","-1",,
E01004276,-0.017288264761980,51.487131284928431,Zone 2,,,,,,"-1","0","-1",,
E01004277,-0.021773105084147,51.506433933574058,Zone 2,,,,,,"-1","0","-1",,
E01004280,-0.025312847767518,51.495900338385965,Zone 2,,,,,,"-1","0","-1",,
E01004281,-0.018401176848738,51.492047538186398,Zone 2,,,,,,"-1","0","-1",,
E01004283,-0.047635440233804,51.518175765409971,Zone 2,,,,,,"-1","0","-1",,
E01004284,-0.040390769184386,51.519225530907647,Zone 2,,,,,,"-1","0","-1",,
E01004285,-0.038258727579901,51.517090428010619,Zone 2,,,,,,"-1","0","-1",,
E01004286,-0.038100229708748,51.514585309181491,Zone 2,,,,,,"-1","0","-1",,
E01004287,-0.051295308309764,51.515451965722797,Zone 2,,,,,,"-1","0","-1",,
E01004288,-0.043027175122477,51.514987675338830,Zone 2,,,,,,"-1","0","-1",,
E01004289,-0.047088774953470,51.514635418619427,Zone 2,,,,,,"-1","0","-1",,
E01004290,-0.047424047329538,51.520487155921174,Zone 2,,,,,,"-1","0","-1",,
E01004291,-0.059397134506717,51.504222826895443,Zone 2,,,,,,"-1","0","-1",,
E01004292,-0.062798815789206,51.506311980275534,Zone 2,,,,,,"-1","0","-1",,
E01004294,-0.067931146581953,51.509301068671334,Zone 2,,,,,,"-1","0","-1",,
E01004295,-0.063315415579785,51.510375630302683,Zone 2,,,,,,"-1","0","-1",,
E01004296,-0.058195124004821,51.507411061275711,Zone 2,,,,,,"-1","0","-1",,
E01004297,-0.054021936439469,51.507242909870683,Zone 2,,,,,,"-1","0","-1",,
E01004298,-0.053562190435482,51.513083723369640,Zone 2,,,,,,"-1","0","-1",,
E01004300,-0.049997806889908,51.510588583908017,Zone 2,,,,,,"-1","0","-1",,
E01004301,-0.058120832149071,51.510678584425293,Zone 2,,,,,,"-1","0","-1",,
E01004302,-0.055358881058001,51.511553449574990,Zone 2,,,,,,"-1","0","-1",,
E01004303,-0.049100686565363,51.510061690111279,Zone 2,,,,,,"-1","0","-1",,
E01004304,-0.059414913867936,51.513212221427885,Zone 2,,,,,,"-1","0","-1",,
E01004305,-0.048322081540582,51.512447350793231,Zone 2,,,,,,"-1","0","-1",,
E01004306,-0.070890164444419,51.519469107664570,Zone 2,,,,,,"-1","0","-1",,
E01004308,-0.066502032738480,51.520408795795973,Zone 2,,,,,,"-1","0","-1",,
E01004309,-0.067638839147759,51.518015157782941,Zone 2,,,,,,"-1","0","-1",,
E01004311,-0.073633273598826,51.528453679396691,Zone 2,,,,,,"-1","0","-1",,
E01004312,-0.069093982349666,51.526960934067077,Zone 2,,,,,,"-1","0","-1",,
E01004313,-0.065907333586937,51.526352399756718,Zone 2,,,,,,"-1","0","-1",,
E01004314,-0.068054487423556,51.529240301116339,Zone 2,,,,,,"-1","0","-1",,
E01004315,-0.072941333554328,51.526349332970618,Zone 2,,,,,,"-1","0","-1",,
E01004316,-0.074691638131416,51.525150756246070,Zone 2,,,,,,"-1","0","-1",,
E01004317,-0.069727363490253,51.523419995544685,Zone 2,,,,,,"-1","0","-1",,
E01004318,-0.070288846678449,51.530431690253522,Zone 2,,,,,,"-1","0","-1",,
E01004319,-0.063941671067996,51.512526943860202,Zone 2,,,,,,"-1","0","-1",,
E01004321,-0.062146576296064,51.515524000602454,Zone 2,,,,,,"-1","0","-1",,
E01004322,-0.057872537241805,51.518457305477483,Zone 2,,,,,,"-1","0","-1",,
E01004323,-0.055208589865144,51.516704893547505,Zone 2,,,,,,"-1","0","-1",,
E01004324,-0.052072764932561,51.518311049271638,Zone 2,,,,,,"-1","0","-1",,
E01004325,-0.066511129560049,51.516109261725290,Zone 2,,,,,,"-1","0","-1",,
E01004326,-0.056891735133445,51.515259268009679,Zone 2,,,,,,"-1","0","-1",,
E01004477,-0.154207218195887,51.453710381393805,Zone 2,,,,,,"-1","0","-1",,
E01004478,-0.158313259145972,51.454080765955901,Zone 2,,,,,,"-1","0","-1",,
E01004508,-0.175900345141900,51.460543883744194,Zone 2,,,,,,"-1","0","-1",,
E01004509,-0.192484120574759,51.460060775147667,Zone 2,,,,,,"-1","0","-1",,
E01004510,-0.182626668515222,51.459026179748093,Zone 2,,,,,,"-1","0","-1",,
E01004511,-0.199758203191074,51.459090941128544,Zone 2,,,,,,"-1","0","-1",,
E01004514,-0.187784703298482,51.458956912824661,Zone 2,,,,,,"-1","0","-1",,
E01004515,-0.179689320965423,51.461547443577224,Zone 2,,,,,,"-1","0","-1",,
E01004534,-0.165350596359981,51.469488793631726,Zone 2,,,,,,"-1","0","-1",,
E01004535,-0.175806274208819,51.466966152932791,Zone 2,,,,,,"-1","0","-1",,
E01004536,-0.169426938627026,51.466898493425958,Zone 2,,,,,,"-1","0","-1",,
E01004537,-0.175838718801698,51.464901647817783,Zone 2,,,,,,"-1","0","-1",,
E01004538,-0.181322620235878,51.463439374162355,Zone 2,,,,,,"-1","0","-1",,
E01004539,-0.157237722256559,51.472347256072062,Zone 2,,,,,,"-1","0","-1",,
E01004540,-0.162459930713026,51.471898301882618,Zone 2,,,,,,"-1","0","-1",,
E01004541,-0.173719006722786,51.468711840466355,Zone 2,,,,,,"-1","0","-1",,
E01004551,-0.170827608214531,51.463165314302088,Zone 2,,,,,,"-1","0","-1",,
E01004552,-0.166111575527133,51.460817465081071,Zone 2,,,,,,"-1","0","-1",,
E01004553,-0.170166240450219,51.458736303123210,Zone 2,,,,,,"-1","0","-1",,
E01004554,-0.155324974817367,51.459193444956945,Zone 2,,,,,,"-1","0","-1",,
E01004555,-0.157579869520304,51.457125529576835,Zone 2,,,,,,"-1","0","-1",,
E01004556,-0.162864696978741,51.457469157512023,Zone 2,,,,,,"-1","0","-1",,
E01004557,-0.166948698876136,51.455931445848833,Zone 2,,,,,,"-1","0","-1",,
E01004560,-0.159072809874744,51.478177743518778,Zone 2,,,,,,"-1","0","-1",,
E01004563,-0.152051522880480,51.473223483617510,Zone 2,,,,,,"-1","0","-1",,
E01004564,-0.145100060926953,51.472953423599584,Zone 2,,,,,,"-1","0","-1",,
E01004565,-0.149609326237176,51.469504146627763,Zone 2,,,,,,"-1","0","-1",,
E01004566,-0.151713376372617,51.476553678064555,Zone 2,,,,,,"-1","0","-1",,
E01004577,-0.165571422030234,51.474818241786615,Zone 2,,,,,,"-1","0","-1",,
E01004579,-0.169089986196848,51.473509673266719,Zone 2,,,,,,"-1","0","-1",,
E01004580,-0.171753972152961,51.471878026800674,Zone 2,,,,,,"-1","0","-1",,
E01004581,-0.174334572973576,51.474842316496485,Zone 2,,,,,,"-1","0","-1",,
E01004582,-0.167139313261342,51.478708153397150,Zone 2,,,,,,"-1","0","-1",,
E01004583,-0.171847557324938,51.478192612248584,Zone 2,,,,,,"-1","0","-1",,
E01004584,-0.170137200690236,51.476017068424987,Zone 2,,,,,,"-1","0","-1",,
E01004585,-0.161563226807370,51.466354382025834,Zone 2,,,,,,"-1","0","-1",,
E01004586,-0.159685325968548,51.462983975564725,Zone 2,,,,,,"-1","0","-1",,
E01004587,-0.152652667883959,51.462942318402249,Zone 2,,,,,,"-1","0","-1",,
E01004588,-0.164391543766367,51.463839509481858,Zone 2,,,,,,"-1","0","-1",,
E01004589,-0.156724113733065,51.463163700712627,Zone 2,,,,,,"-1","0","-1",,
E01004590,-0.153929867619149,51.468813299950035,Zone 2,,,,,,"-1","0","-1",,
E01004591,-0.154602916755937,51.465754247601595,Zone 2,,,,,,"-1","0","-1",,
E01004592,-0.157453402258768,51.467786340020126,Zone 2,,,,,,"-1","0","-1",,
E01004602,-0.211618606053814,51.462179091442025,Zone 2,,,,,,"-1","0","-1",,
E01004605,-0.225684027915042,51.469539611455957,Zone 2,,,,,,"-1","0","-1",,
E01004606,-0.221538446583520,51.467791494454517,Zone 2,,,,,,"-1","0","-1",,
E01004608,-0.217690507291199,51.466288803021037,Zone 2,,,,,,"-1","0","-1",,
E01004609,-0.216065241100358,51.462535309269718,Zone 2,,,,,,"-1","0","-1",,
E01004627,-0.182649035624767,51.456177203718902,Zone 2,,,,,,"-1","0","-1",,
E01004646,-0.180115793462574,51.537417096892192,Zone 2,,,,,,"-1","0","-1",,
E01004647,-0.170092706496302,51.535965002958669,Zone 2,,,,,,"-1","0","-1",,
E01004648,-0.184563770041499,51.534248869904211,Zone 2,,,,,,"-1","0","-1",,
E01004649,-0.175433742531811,51.536210492920013,Zone 2,,,,,,"-1","0","-1",,
E01004650,-0.180868385288218,51.531377576770069,Zone 2,,,,,,"-1","0","-1",,
E01004651,-0.176991385065961,51.532492975125251,Zone 2,,,,,,"-1","0","-1",,
E01004653,-0.197123939703043,51.515992440505457,Zone 2,,,,,,"-1","0","-1",,
E01004656,-0.187659725092573,51.518299909944311,Zone 2,,,,,,"-1","0","-1",,
E01004670,-0.167416173020940,51.526326983556650,Zone 2,,,,,,"-1","0","-1",,
E01004674,-0.200813377470688,51.526255536521326,Zone 2,,,,,,"-1","0","-1",,
E01004675,-0.197550679038951,51.525429819961872,Zone 2,,,,,,"-1","0","-1",,
E01004676,-0.194744734567979,51.524842620432878,Zone 2,,,,,,"-1","0","-1",,
E01004677,-0.200581331484041,51.530703012915552,Zone 2,,,,,,"-1","0","-1",,
E01004678,-0.200074506215905,51.528076790178254,Zone 2,,,,,,"-1","0","-1",,
E01004679,-0.203509144330472,51.524954720313474,Zone 2,,,,,,"-1","0","-1",,
E01004701,-0.182929726122624,51.526744457340442,Zone 2,,,,,,"-1","0","-1",,
E01004702,-0.175697044173893,51.521385447219942,Zone 2,,,,,,"-1","0","-1",,
E01004703,-0.180638892845121,51.523075043568781,Zone 2,,,,,,"-1","0","-1",,
E01004705,-0.181572826742664,51.525502774503920,Zone 2,,,,,,"-1","0","-1",,
E01004706,-0.191484490758652,51.528991798926619,Zone 2,,,,,,"-1","0","-1",,
E01004707,-0.187961115491580,51.527453940234743,Zone 2,,,,,,"-1","0","-1",,
E01004708,-0.193830007835620,51.528070027997195,Zone 2,,,,,,"-1","0","-1",,
E01004709,-0.184905711286146,51.529218790154573,Zone 2,,,,,,"-1","0","-1",,
E01004710,-0.190757006930102,51.533211621013599,Zone 2,,,,,,"-1","0","-1",,
E01004711,-0.187485526944891,51.531836627902400,Zone 2,,,,,,"-1","0","-1",,
E01004718,-0.204534547219158,51.528098516264130,Zone 2,,,,,,"-1","0","-1",,
E01004719,-0.209985966097059,51.530249384139445,Zone 2,,,,,,"-1","0","-1",,
E01004720,-0.213859564859552,51.529483944957931,Zone 2,,,,,,"-1","0","-1",,
E01004721,-0.209678407924164,51.527657153803368,Zone 2,,,,,,"-1","0","-1",,
E01004722,-0.206038597739831,51.530013232299574,Zone 2,,,,,,"-1","0","-1",,
E01004723,-0.205041974261762,51.531688216979475,Zone 2,,,,,,"-1","0","-1",,
E01004724,-0.168819392564441,51.533228690940255,Zone 2,,,,,,"-1","0","-1",,
E01004725,-0.169592487522584,51.529263315124915,Zone 2,,,,,,"-1","0","-1",,
E01004726,-0.175331379119044,51.530243319849376,Zone 2,,,,,,"-1","0","-1",,
E01004727,-0.157440788263098,51.528566215265727,Zone 2,,,,,,"-1","0","-1",,
E01004728,-0.174973836520296,51.526568761070706,Zone 2,,,,,,"-1","0","-1",,
E01004729,-0.177275737584112,51.527233538752853,Zone 2,,,,,,"-1","0","-1",,
E01004730,-0.157507253001888,51.534424158307061,Zone 2,,,,,,"-1","0","-1",,
E01004754,-0.190005251358921,51.522642703978491,Zone 2,,,,,,"-1","0","-1",,
E01004755,-0.197967160871928,51.522697940289866,Zone 2,,,,,,"-1","0","-1",,
E01004756,-0.191832131834092,51.524017486026487,Zone 2,,,,,,"-1","0","-1",,
E01004757,-0.185639219835955,51.520587986268453,Zone 2,,,,,,"-1","0","-1",,
E01004760,-0.200097843787978,51.518391971352138,Zone 2,,,,,,"-1","0","-1",,
E01032512,-0.194645058488953,51.520754775227751,Zone 2,,,,,,"-1","0","-1",,
E01032513,-0.200260462725111,51.519926197627797,Zone 2,,,,,,"-1","0","-1",,
E01032579,-0.022088183989161,51.477485180482731,Zone 2,,,,,,"-1","0","-1",,
E01032637,-0.074083782515519,51.501768813898657,Zone 2,,,,,,"-1","0","-1",,
E01032638,-0.069505620905522,51.501232934159781,Zone 2,,,,,,"-1","0","-1",,
E01032639,-0.099432874070361,51.490640420922347,Zone 2,,,,,,"-1","0","-1",,
E01032646,-0.080847432575500,51.500332795036343,Zone 2,,,,,,"-1","0","-1",,
E01032722,-0.093964590077679,51.491385492503824,Zone 2,,,,,,"-1","0","-1",,
